taxon,lineage,probability,pangoLEARN_version,status,note
SEARCH-2335-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2337-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2338-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2344-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2346-SAN,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-2353-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2354-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2359-SAN,B.1.206,1.0,2021-04-01,passed_qc,
SEARCH-2362-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2364-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2366-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2367-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2368-SAN,B.1.1.128,1.0,2021-04-01,passed_qc,
SEARCH-2369-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2372-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-2375-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2377-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2378-SAN,B.1.1.148,1.0,2021-04-01,passed_qc,
SEARCH-2379-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2381-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2382-SAN,B.1.1.8,1.0,2021-04-01,passed_qc,
SEARCH-2384-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2385-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2386-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2387-SAN,B.1.397,1.0,2021-04-01,passed_qc,
SEARCH-2388-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-2390-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2393-SAN,B.1.595,1.0,2021-04-01,passed_qc,
SEARCH-2394-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2399-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2400-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2404-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2405-SAN,B.1.397,1.0,2021-04-01,passed_qc,
SEARCH-2406-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2407-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2408-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2409-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2410-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2412-SAN,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-2415-SAN,B.1.313,1.0,2021-04-01,passed_qc,
SEARCH-2417-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2420-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2422-SAN,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2424-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2425-SAN,B.1.1.8,1.0,2021-04-01,passed_qc,
SEARCH-2428-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2429-SAN,B.1.340,1.0,2021-04-01,passed_qc,
SEARCH-2434-SAN,B.1.229,1.0,2021-04-01,passed_qc,
SEARCH-2436-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2437-SAN,B.1.595,1.0,2021-04-01,passed_qc,
SEARCH-2444-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2446-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2447-TIJ,B.1.397,1.0,2021-04-01,passed_qc,
SEARCH-2448-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2451-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2452-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2457-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2462-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2466-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2468-TIJ,B.1.558,1.0,2021-04-01,passed_qc,
SEARCH-2475-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2477-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2479-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2480-TIJ,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2481-TIJ,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-2482-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2483-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2484-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2485-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2486-TIJ,B.1.195,1.0,2021-04-01,passed_qc,
SEARCH-2487-TIJ,B.1.558,1.0,2021-04-01,passed_qc,
SEARCH-2488-TIJ,B.1.195,1.0,2021-04-01,passed_qc,
SEARCH-2489-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2490-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2491-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2492-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2493-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2494-TIJ,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2495-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2496-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2497-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2498-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2499-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2500-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2501-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2502-TIJ,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2504-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2505-TIJ,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2506-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2507-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2508-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2509-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2510-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2511-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2512-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2513-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2514-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2515-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2516-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2517-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2518-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2519-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2520-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2521-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2522-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2523-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2524-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2525-TIJ,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2526-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2527-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2528-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2529-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2530-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2531-TIJ,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2532-TIJ,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-2533-TIJ,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2534-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2535-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2536-TIJ,B.1.229,1.0,2021-04-01,passed_qc,
SEARCH-2537-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2538-TIJ,B.1.1.285,1.0,2021-04-01,passed_qc,
SEARCH-2539-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2540-TIJ,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2541-TIJ,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2542-TIJ,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-2543-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2544-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2545-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2546-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2547-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2548-TIJ,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2549-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2550-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2551-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2552-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2553-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2554-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2555-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2556-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2557-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2558-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2559-TIJ,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2560-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2561-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2562-TIJ,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-2563-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2565-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2566-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2567-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2568-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2569-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2570-TIJ,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2571-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2572-TIJ,B.1.1.8,1.0,2021-04-01,passed_qc,
SEARCH-2573-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2574-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2575-TIJ,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2576-TIJ,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2578-JOR,A,1.0,2021-04-01,passed_qc,
SEARCH-2579-JOR,B.1.466,1.0,2021-04-01,passed_qc,
SEARCH-2581-JOR,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2583-JOR,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2585-JOR,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2586-JOR,B.1.466,1.0,2021-04-01,passed_qc,
SEARCH-2597-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2598-SAN,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-2599-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2600-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2601-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2603-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2605-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2607-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2610-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2611-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2614-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2615-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2616-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2618-SAN,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-2620-SAN,B.1.1.128,1.0,2021-04-01,passed_qc,
SEARCH-2621-SAN,C.28,1.0,2021-04-01,passed_qc,
SEARCH-2622-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2624-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2627-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2628-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2629-SAN,B.1.400,1.0,2021-04-01,passed_qc,
SEARCH-2631-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-2633-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2634-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-2635-SAN,B.1.595,1.0,2021-04-01,passed_qc,
SEARCH-2636-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2637-SAN,B.1.1.128,1.0,2021-04-01,passed_qc,
SEARCH-2638-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2640-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2641-SAN,B.1.382,1.0,2021-04-01,passed_qc,
SEARCH-2642-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2643-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2644-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2646-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2647-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2652-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2654-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2657-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2659-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2660-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2662-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2666-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2667-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2668-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2669-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2670-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2673-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2674-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2675-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2676-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2679-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2681-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2682-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-2684-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-2685-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2686-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2689-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2690-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2691-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2692-LAX,B.1.1.512,1.0,2021-04-01,passed_qc,
SEARCH-2697-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-2698-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2703-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2707-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2711-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2712-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2714-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2716-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2722-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2726-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2727-SAN,B.1.229,1.0,2021-04-01,passed_qc,
SEARCH-2728-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2730-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2733-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2735-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2737-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2739-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2740-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2741-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2744-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2746-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2747-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2748-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2749-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2750-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2752-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2753-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2755-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2761-SAN,B.1.1.228,1.0,2021-04-01,passed_qc,
SEARCH-2763-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2765-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2766-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2767-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2768-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2769-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2770-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2772-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2775-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2776-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2777-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2781-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2784-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2786-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2787-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2792-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2794-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2795-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2800-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2801-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-2802-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2803-SAN,B.1.1.356,1.0,2021-04-01,passed_qc,
SEARCH-2805-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2806-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2808-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2809-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2810-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2812-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2814-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2818-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2819-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2820-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2822-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2823-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2825-SAN,B.1.1.128,1.0,2021-04-01,passed_qc,
SEARCH-2828-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2829-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2831-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2832-SAN,B.1.313,1.0,2021-04-01,passed_qc,
SEARCH-2834-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2838-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-2840-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2841-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2842-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2843-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2844-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2849-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2850-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2854-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2855-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2856-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2857-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2863-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2867-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2872-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2874-SAN,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-2875-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2880-SAN,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-2887-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2890-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2892-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2896-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2901-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2902-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2904-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2905-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2907-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2909-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2913-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2915-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2922-SAN,L.4,1.0,2021-04-01,passed_qc,
SEARCH-2926-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2927-SAN,B.1.1.192,1.0,2021-04-01,passed_qc,
SEARCH-2928-SAN,B.1.239,1.0,2021-04-01,passed_qc,
SEARCH-2929-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2932-SAN,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-2935-SAN,B.1.1.93,1.0,2021-04-01,passed_qc,
SEARCH-2936-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2937-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2938-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2939-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2941-SAN,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-2943-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2947-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-2948-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2949-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2953-SAN,B.1.240,1.0,2021-04-01,passed_qc,
SEARCH-2955-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2958-SAN,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-2959-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2960-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2961-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2962-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2963-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2964-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2965-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2966-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2967-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2968-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2969-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2970-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2971-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2972-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-2973-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2974-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2975-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2976-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2977-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2979-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2980-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2981-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2982-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2984-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2985-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2987-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2988-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-2989-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-3009-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-3010-SAN,B.1.556,1.0,2021-04-01,passed_qc,
SEARCH-3011-SAN,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-3012-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-3013-SAN,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-3015-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-3017-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-3018-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-3019-SAN,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-3021-SAN,B.1,1.0,2021-04-01,passed_qc,
SEARCH-3022-SAN,B.1.243,1.0,2021-04-01,passed_qc,
